size,files
6416.0,1
6417.0,8
6418.0,5
6421.0,2
6422.0,1
6424.0,3
6428.0,2
6429.0,1
6431.0,7
6433.0,1
6434.0,9
6435.0,17
6436.0,1
6437.0,4
6438.0,11
6440.0,14
6441.0,1
6442.0,22
6447.0,3
6448.0,4
6449.0,2
6450.0,3
6451.0,3
6452.0,8
6453.0,2
6454.0,15
6456.0,4
6457.0,19
6458.0,1
6460.0,2
6462.0,3
6467.0,1
6469.0,10
6470.0,1
6472.0,1
6473.0,1
6474.0,1
6477.0,4
6478.0,1
6479.0,9
6481.0,3
6483.0,16
6484.0,11
6485.0,50
6490.0,12
6491.0,3
6493.0,1
6494.0,2
6498.0,5
6499.0,7
6500.0,4
6501.0,9
6503.0,4
6504.0,2
6505.0,1
6506.0,8
6509.0,4
6512.0,1
6513.0,3
6514.0,1
6516.0,1
6519.0,2
6521.0,1
6523.0,2
6524.0,1
6527.0,1
6528.0,3
6530.0,1
6531.0,1
6534.0,10
6536.0,10
6537.0,1
6538.0,7
6547.0,2
6548.0,1
6549.0,1
6550.0,2
6551.0,1
6552.0,4
6557.0,1
6559.0,8
6560.0,1
6563.0,2
6565.0,4
6566.0,5
6567.0,8
6568.0,3
6569.0,1
6570.0,4
6572.0,12
6574.0,1
6576.0,2
6577.0,6
6580.0,6
6581.0,2
6582.0,2
6583.0,2
6586.0,15
6587.0,1
6589.0,5
6592.0,1
6593.0,5
6594.0,2
6596.0,1
6601.0,10
6602.0,1
6606.0,1
6611.0,8
6614.0,3
6615.0,1
6616.0,1
6618.0,4
6619.0,3
6621.0,2
6623.0,2
6624.0,4
6625.0,5
6626.0,1
6628.0,2
6629.0,6
6630.0,1
6631.0,7
6634.0,6
6635.0,2
6636.0,28
6637.0,1
6638.0,2
6640.0,1
6641.0,1
6642.0,1
6643.0,4
6644.0,2
6645.0,1
6647.0,3
6649.0,1
6653.0,2
6654.0,1
6655.0,2
6657.0,2
6658.0,1
6659.0,1
6663.0,1
6665.0,1
6666.0,2
6668.0,5
6669.0,2
6671.0,1
6674.0,1
6679.0,13
6685.0,1
6687.0,1
6688.0,1
6689.0,1
6690.0,17
6692.0,7
6693.0,4
6695.0,4
6696.0,4
6698.0,2
6699.0,8
6700.0,26
6701.0,2
6702.0,4
6703.0,2
6705.0,1
6708.0,6
6709.0,2
6710.0,2
6712.0,1
6713.0,1
6714.0,3
6715.0,2
6716.0,2
6717.0,5
6720.0,6
6721.0,2
6723.0,1
6724.0,10
6725.0,3
6726.0,2
6729.0,1
6731.0,4
6732.0,9
6733.0,3
6737.0,1
6738.0,12
6742.0,1
6744.0,1
6745.0,48
6746.0,9
6747.0,19
6750.0,4
6751.0,1
6752.0,3
6753.0,51
6755.0,1
6763.0,1
6764.0,1
6767.0,2
6771.0,2
6775.0,2
6776.0,20
6778.0,1
6779.0,1
6780.0,1
6781.0,1
6783.0,1
6784.0,49
6785.0,42
6786.0,5
6787.0,1
6788.0,2
6790.0,3
6791.0,69
6792.0,13
6795.0,1
6796.0,133
6798.0,4
6799.0,5
6801.0,2
6802.0,6
6804.0,1
6805.0,9
6808.0,1
6810.0,2
6811.0,8
6814.0,20
6816.0,1
6817.0,4
6818.0,4
6819.0,4
6822.0,1
6824.0,1
6825.0,27
6826.0,6
6827.0,3
6828.0,11
6829.0,60
6830.0,171
6831.0,1
6832.0,4
6834.0,7
6835.0,5
6840.0,2
6842.0,13
6843.0,64
6844.0,1
6845.0,54
6848.0,5
6850.0,20
6852.0,1
6853.0,1
6857.0,4
6858.0,23
6859.0,20
6860.0,1
6861.0,17
6862.0,1
6863.0,3
6864.0,13
6865.0,11
6866.0,3
6867.0,4
6869.0,5
6870.0,16
6871.0,17
6872.0,3
6874.0,6
6879.0,2
6881.0,6
6883.0,6
6884.0,2
6885.0,6
6888.0,23
6890.0,1
6892.0,2
6893.0,1
6894.0,5
6895.0,2
6896.0,1
6898.0,1
6899.0,1
6900.0,1
6902.0,1
6903.0,9
6904.0,1
6907.0,1
6908.0,5
6909.0,2
6910.0,1
6911.0,107
6912.0,16
6913.0,9
6914.0,8
6915.0,5
6916.0,2
6917.0,1
6919.0,2
6920.0,1
6925.0,2
6926.0,4
6927.0,5
6929.0,2
6930.0,2
6931.0,3
6932.0,1
6933.0,4
6934.0,9
6935.0,8
6936.0,31
6937.0,4
6938.0,21
6939.0,1
6941.0,5
6944.0,3
6945.0,6
6946.0,5
6947.0,7
6948.0,7
6950.0,1
6952.0,1
6953.0,1
6954.0,1
6955.0,4
6956.0,13
6958.0,4
6959.0,3
6960.0,3
6961.0,7
6962.0,2
6963.0,18
6964.0,4
6965.0,2
6966.0,16
6967.0,13
6968.0,3
6969.0,5
6972.0,18
6973.0,2
6976.0,8
6979.0,3
6980.0,1
6984.0,10
6985.0,2
6989.0,1
6991.0,4
6992.0,7
6993.0,2
6994.0,1
6996.0,1
6997.0,1
6999.0,6
7000.0,9
7002.0,2
7003.0,1
7006.0,3
7007.0,60
7009.0,5
7010.0,9
7012.0,4
7013.0,2
7014.0,5
7016.0,56
7018.0,1
7019.0,2
7020.0,2
7021.0,2
7024.0,2
7025.0,1
7026.0,1
7027.0,1
7028.0,1
7029.0,9
7030.0,2
7031.0,2
7032.0,4
7034.0,1
7035.0,3
7036.0,1
7042.0,1
7044.0,2
7046.0,4
7047.0,7
7048.0,14
7049.0,124
7050.0,1
7051.0,17
7052.0,6
7056.0,10
7057.0,2
7058.0,33
7062.0,5
7066.0,1
7070.0,8
7071.0,1
7072.0,1
7075.0,1
7078.0,1
7080.0,3
7083.0,1
7084.0,17
7086.0,1
7090.0,42
7094.0,4
7099.0,1
7101.0,1
7103.0,4
7106.0,1
7107.0,1
7108.0,1
7109.0,2
7110.0,4
7111.0,1
7114.0,1
7122.0,3
7123.0,14
7125.0,2
7126.0,1
7128.0,1
7132.0,1
7133.0,1
7134.0,2
7137.0,48
7138.0,13
7140.0,1
7143.0,1
7144.0,1
7145.0,6
7146.0,2
7147.0,2
7148.0,24
7151.0,1
7155.0,1
7156.0,1
7159.0,3
7162.0,52
7163.0,4
7164.0,2
7165.0,5
7169.0,1
7171.0,22
7172.0,1
7174.0,19
7175.0,1
7178.0,3
7179.0,1
7183.0,4
7184.0,14
7185.0,1
7186.0,1
7187.0,2
7188.0,3
7189.0,4
7190.0,4
7192.0,5
7194.0,1
7195.0,2
7196.0,8
7197.0,2
7199.0,1
7200.0,3
7201.0,1
7202.0,1
7205.0,2
7207.0,3
7208.0,2
7209.0,2
7210.0,1
7211.0,1
7212.0,2
7213.0,1
7214.0,5
7215.0,1
7218.0,10
7219.0,1
7220.0,3
7223.0,5
7224.0,1
7227.0,1
7232.0,2
7237.0,30
7239.0,1
7243.0,3
7244.0,1
7245.0,1
7247.0,1
7248.0,2
7250.0,9
7251.0,4
7253.0,1
7256.0,1
7258.0,3
7259.0,1
7260.0,1
7261.0,3
7263.0,4
7264.0,4
7265.0,8
7268.0,2
7269.0,1
7270.0,10
7271.0,9
7273.0,1
7274.0,1
7275.0,1
7281.0,2
7283.0,2
7285.0,1
7286.0,5
7288.0,2
7290.0,17
7292.0,2
7294.0,1
7295.0,6
7297.0,1
7298.0,1
7299.0,2
7300.0,1
7301.0,19
7303.0,1
7307.0,8
7308.0,4
7309.0,1
7311.0,5
7313.0,1
7314.0,1
7318.0,1
7319.0,23
7324.0,2
7325.0,1
7326.0,1
7327.0,1
7328.0,2
7331.0,4
7333.0,1
7334.0,17
7340.0,5
7342.0,2
7343.0,2
7344.0,1
7345.0,1
7346.0,1
7350.0,3
7354.0,1
7355.0,1
7359.0,1
7360.0,2
7361.0,1
7363.0,1
7365.0,4
7366.0,1
7368.0,1
7376.0,3
7377.0,4
7379.0,2
7381.0,4
7382.0,1
7384.0,6
7385.0,8
7386.0,7
7387.0,2
7392.0,2
7393.0,1
7395.0,4
7396.0,1
7397.0,9
7399.0,1
7401.0,1
7403.0,21
7404.0,11
7406.0,1
7409.0,1
7413.0,1
7414.0,2
7415.0,2
7420.0,1
7422.0,3
7423.0,5
7424.0,4
7426.0,3
7427.0,13
7428.0,1
7429.0,1
7430.0,2
7432.0,1
7434.0,1
7435.0,4
7436.0,4
7437.0,2
7438.0,2
7439.0,3
7440.0,1
7442.0,1
7443.0,3
7444.0,2
7445.0,1
7446.0,2
7447.0,1
7449.0,3
7451.0,3
7452.0,2
7453.0,6
7454.0,4
7455.0,4
7456.0,1
7457.0,1
7458.0,8
7459.0,2
7460.0,2
7461.0,3
7463.0,6
7464.0,1
7465.0,5
7466.0,3
7467.0,4
7469.0,1
7470.0,2
7472.0,1
7473.0,1
7475.0,1
7476.0,4
7477.0,3
7478.0,2
7480.0,3
7481.0,1
7482.0,18
7484.0,1
7485.0,2
7486.0,1
7487.0,9
7488.0,2
7489.0,3
7490.0,1
7492.0,4
7493.0,1
7494.0,1
7505.0,2
7509.0,1
7510.0,5
7511.0,1
7512.0,1
7514.0,1
7517.0,1
7518.0,7
7519.0,2
7523.0,1
7524.0,7
7525.0,1
7526.0,3
7527.0,2
7529.0,2
7530.0,10
7531.0,1
7535.0,1
7536.0,5
7537.0,1
7539.0,5
7540.0,9
7541.0,1
7542.0,3
7544.0,1
7545.0,4
7547.0,3
7549.0,4
7550.0,6
7551.0,4
7552.0,24
7553.0,1
7554.0,1
7558.0,2
7560.0,1
7561.0,4
7562.0,10
7563.0,5
7564.0,1
7565.0,6
7566.0,4
7568.0,1
7570.0,1
7572.0,4
7575.0,2
7576.0,2
7578.0,1
7580.0,2
7581.0,2
7582.0,2
7583.0,1
7586.0,2
7588.0,11
7591.0,1
7593.0,57
7594.0,1
7596.0,2
7599.0,2
7601.0,1
7602.0,3
7607.0,2
7608.0,4
7610.0,1
7611.0,2
7615.0,1
7617.0,1
7618.0,1
7619.0,6
7623.0,1
7625.0,1
7626.0,6
7628.0,1
7629.0,2
7633.0,3
7636.0,2
7638.0,3
7640.0,9
7641.0,3
7642.0,1
7643.0,2
7645.0,1
7649.0,1
7652.0,1
7653.0,3
7654.0,1
7655.0,8
7656.0,1
7663.0,1
7664.0,1
7666.0,1
7669.0,2
7670.0,1
7672.0,1
7674.0,4
7677.0,1
7678.0,2
7679.0,3
7680.0,15
7681.0,10
7682.0,1
7683.0,7
7685.0,2
7686.0,2
7687.0,3
7688.0,2
7691.0,2
7693.0,1
7695.0,1
7696.0,2
7697.0,1
7700.0,1
7702.0,1
7704.0,2
7705.0,2
7707.0,1
7709.0,2
7710.0,1
7712.0,7
7713.0,1
7714.0,25
7715.0,2
7716.0,1
7720.0,1
7722.0,2
7725.0,13
7727.0,2
7729.0,1
7731.0,2
7734.0,2
7736.0,2
7737.0,22
7740.0,7
7743.0,1
7744.0,1
7745.0,1
7749.0,1
7754.0,1
7757.0,1
7758.0,2
7759.0,2
7760.0,4
7761.0,13
7762.0,118
7763.0,2
7764.0,6
7767.0,3
7771.0,3
7772.0,92
7773.0,1
7774.0,2
7775.0,3
7777.0,2
7778.0,5
7781.0,1
7782.0,6
7783.0,11
7785.0,1
7786.0,3
7787.0,10
7788.0,1
7791.0,20
7792.0,1
7794.0,1
7795.0,2
7796.0,1
7797.0,3
7798.0,3
7799.0,1
7801.0,5
7802.0,1
7803.0,1
7806.0,1
7807.0,1
7808.0,8
7809.0,114
7810.0,58
7811.0,1
7813.0,2
7814.0,1
7815.0,1
7816.0,1
7817.0,6
7820.0,1
7821.0,5
7823.0,1
7827.0,4
7828.0,5
7829.0,1
7833.0,1
7834.0,5
7835.0,4
7836.0,5
7837.0,1
7838.0,2
7839.0,1
7840.0,1
7841.0,2
7842.0,1
7843.0,3
7844.0,1
7847.0,1
7848.0,2
7849.0,3
7850.0,4
7851.0,12
7854.0,4
7855.0,4
7860.0,1
7868.0,3
7869.0,1
7871.0,1
7874.0,3
7875.0,1
7878.0,10
7879.0,2
7884.0,3
7888.0,1
7890.0,3
7891.0,288
7892.0,6
7894.0,1
7895.0,2
7897.0,1
7899.0,1
7900.0,4
7902.0,2
7903.0,1
7904.0,1
7905.0,4
7909.0,3
7910.0,2
7912.0,4
7917.0,2
7918.0,1
7919.0,1
7923.0,2
7925.0,1
7926.0,1
7929.0,4
7931.0,1
7932.0,2
7935.0,1
7938.0,2
7940.0,4
7941.0,2
7944.0,1
7945.0,4
7948.0,1
7954.0,4
7957.0,1
7960.0,4
7961.0,1
7963.0,1
7966.0,2
7967.0,1
7969.0,1
7970.0,2
7971.0,2
7975.0,1
7978.0,1
7980.0,1
7981.0,1
7984.0,1
7985.0,5
7986.0,1
7989.0,6
7994.0,3
7995.0,1
7998.0,2
7999.0,12
8005.0,1
8007.0,1
8009.0,5
8010.0,1
8014.0,4
8015.0,4
8017.0,23
8020.0,1
8021.0,1
8022.0,4
8023.0,4
8032.0,4
8034.0,12
8036.0,3
8039.0,1
8044.0,2
8045.0,8
8048.0,5
8049.0,1
8050.0,4
8052.0,2
8053.0,5
8054.0,1
8058.0,1
8059.0,1
8062.0,1
8063.0,3
8068.0,3
8069.0,7
8071.0,12
8073.0,2
8075.0,1
8076.0,1
8078.0,1
8079.0,4
8080.0,4
8082.0,4
8084.0,6
8087.0,18
8092.0,2
8095.0,1
8098.0,1
8101.0,1
8102.0,3
8104.0,1
8106.0,1
8108.0,3
8109.0,4
8110.0,4
8112.0,1
8113.0,2
8114.0,1
8115.0,8
8116.0,7
8117.0,3
8118.0,2
8119.0,1
8120.0,3
8121.0,8
8122.0,1
8123.0,3
8124.0,2
8125.0,2
8128.0,2
8129.0,3
8130.0,1
8132.0,1
8134.0,4
8135.0,1
8137.0,1
8140.0,3
8143.0,1
8144.0,3
8145.0,1
8146.0,1
8147.0,1
8148.0,1
8149.0,9
8150.0,5
8151.0,7
8152.0,2
8154.0,84
8158.0,3
8168.0,2
8169.0,1
8172.0,2
8174.0,2
8177.0,1
8178.0,3
8179.0,6
8180.0,1
8181.0,28
8183.0,7
8184.0,1
8185.0,1
8186.0,1
8188.0,1
8189.0,3
8190.0,4
8191.0,2
8199.0,3
8202.0,1
8206.0,2
8211.0,1
8213.0,2
8214.0,1
8219.0,1
8220.0,10
8222.0,2
8223.0,3
8224.0,3
8226.0,4
8227.0,2
8228.0,1
8229.0,7
8230.0,1
8231.0,2
8232.0,4
8233.0,4
8236.0,1
8238.0,1
8240.0,2
8241.0,4
8243.0,1
8246.0,2
8247.0,9
8248.0,2
8250.0,2
8253.0,1
8254.0,4
8256.0,1
8257.0,1
8258.0,1
8260.0,1
8263.0,1
8265.0,4
8268.0,1
8269.0,1
8272.0,2
8275.0,9
8277.0,1
8282.0,1
8283.0,2
8285.0,2
8289.0,2
8290.0,3
8292.0,1
8293.0,9
8294.0,1
8295.0,2
8296.0,3
8298.0,9
8301.0,1
8303.0,1
8307.0,1
8308.0,3
8309.0,1
8313.0,4
8314.0,3
8316.0,5
8317.0,3
8318.0,3
8319.0,1
8323.0,1
8325.0,1
8326.0,1
8327.0,3
8330.0,1
8332.0,40
8333.0,1
8336.0,1
8338.0,1
8344.0,1
8345.0,2
8348.0,1
8349.0,1
8350.0,7
8352.0,2
8354.0,1
8361.0,1
8362.0,1
8366.0,5
8368.0,3
8370.0,2
8371.0,3
8373.0,2
8375.0,10
8376.0,2
8380.0,14
8382.0,5
8384.0,1
8385.0,3
8386.0,1
8391.0,1
8392.0,2
8395.0,1
8399.0,7
8401.0,1
8402.0,3
8407.0,471
8408.0,125
8410.0,1
8411.0,3
8412.0,191
8414.0,2
8416.0,1
8417.0,2
8418.0,2
8420.0,2
8421.0,1
8422.0,4
8424.0,16
8425.0,1
8426.0,57
8433.0,6
8436.0,3
8437.0,2
8439.0,3
8446.0,1
8447.0,1
8449.0,1
8451.0,4
8452.0,3
8454.0,1
8457.0,1
8458.0,3
8460.0,2
8461.0,1
8463.0,1
8464.0,1
8465.0,9
8466.0,2
8468.0,1
8472.0,2
8504.0,2
8505.0,1
8508.0,1
8510.0,2
8511.0,12
8512.0,1
8513.0,1
8518.0,2
8520.0,1
8521.0,39
8522.0,2
8525.0,1
8529.0,2
8530.0,1
8533.0,1
8537.0,1
8543.0,5
8544.0,1
8548.0,5
8549.0,1
8551.0,1
8556.0,1
8557.0,1
8558.0,1
8560.0,4
8565.0,1
8568.0,1
8571.0,3
8572.0,5
8573.0,1
8574.0,1
8577.0,5
8580.0,3
8583.0,1
8587.0,1
8588.0,1
8590.0,1
8592.0,1
8593.0,1
8594.0,1
8595.0,1
8601.0,4
8602.0,2
8612.0,2
8615.0,1
8631.0,1
8634.0,1
8636.0,2
8645.0,10
8649.0,1
8650.0,3
8655.0,1
8657.0,2
8662.0,3
8664.0,1
8665.0,3
8666.0,4
8671.0,2
8676.0,1
8677.0,1
8683.0,1
8684.0,2
8685.0,3
8686.0,1
8688.0,2
8692.0,1
8693.0,1
8696.0,3
8697.0,2
8699.0,8
8701.0,3
8704.0,1
8713.0,1
8715.0,1
8718.0,4
8719.0,1
8720.0,1
8721.0,1
8723.0,1
8725.0,3
8726.0,1
8728.0,20
8732.0,1
8740.0,1
8743.0,5
8744.0,2
8746.0,2
8748.0,1
8750.0,1
8753.0,2
8756.0,1
8757.0,1
8761.0,1
8766.0,1
8769.0,3
8770.0,5
8771.0,1
8778.0,3
8781.0,1
8784.0,4
8786.0,1
8788.0,1
8789.0,2
8790.0,1
8791.0,44
8794.0,28
8795.0,4
8797.0,1
8798.0,1
8800.0,1
8802.0,1
8804.0,5
8805.0,1
8808.0,3
8809.0,5
8816.0,3
8819.0,1
8820.0,2
8821.0,1
8829.0,2
8830.0,1
8836.0,26
8837.0,2
8842.0,2
8843.0,1
8849.0,3
8850.0,2
8853.0,1
8855.0,1
8861.0,1
8864.0,1
8866.0,1
8868.0,1
8869.0,1
8870.0,1
8871.0,3
8872.0,2
8873.0,4
8874.0,2
8875.0,1
8876.0,1
8878.0,1
8880.0,2
8882.0,5
8884.0,1
8885.0,1
8887.0,1
8888.0,1
8890.0,2
8894.0,17
8897.0,2
8899.0,2
8902.0,2
8905.0,5
8906.0,1
8908.0,1
8921.0,2
8927.0,1
8929.0,1
8930.0,2
8931.0,1
8934.0,8
8937.0,1
8946.0,1
8950.0,10
8953.0,5
8954.0,4
8957.0,6
8958.0,1
8961.0,1
8973.0,8
8974.0,4
8978.0,1
8981.0,1
8983.0,1
8984.0,8
8991.0,283
8994.0,4
8996.0,1
8998.0,1
8999.0,1
9002.0,1
9004.0,1
9007.0,1
9010.0,3
9011.0,1
9015.0,1
9016.0,1
9022.0,1
9025.0,2
9028.0,1
9029.0,1
9030.0,1
9034.0,1
9038.0,1
9039.0,2
9042.0,7
9044.0,1
9045.0,4
9046.0,1
9047.0,6
9049.0,137
9050.0,137
9052.0,1
9053.0,1
9057.0,2
9058.0,1
9060.0,4
9062.0,4
9076.0,1
9078.0,5
9079.0,1
9085.0,2
9089.0,2
9091.0,1
9098.0,1
9101.0,1
9102.0,3
9103.0,3
9106.0,1
9107.0,2
9108.0,1
9116.0,2
9117.0,1
9119.0,3
9120.0,1
9124.0,1
9126.0,4
9128.0,2
9129.0,1
9131.0,1
9134.0,1
9136.0,3
9137.0,12
9140.0,8
9141.0,109
9145.0,9
9146.0,2
9148.0,3
9150.0,1
9151.0,1
9152.0,2
9154.0,1
9159.0,1
9160.0,1
9161.0,1
9168.0,4
9169.0,2
9171.0,9
9178.0,2
9183.0,1
9189.0,1
9190.0,1
9191.0,1
9197.0,11
9200.0,114
9203.0,1
9206.0,3
9209.0,1
9216.0,1
9222.0,1
9225.0,13
9229.0,1
9233.0,2
9237.0,1
9242.0,1
9244.0,2
9248.0,3
9256.0,1
9258.0,2
9261.0,1
9270.0,1
9271.0,1
9272.0,1
9275.0,3
9276.0,1
9280.0,1
9286.0,1
9288.0,1
9291.0,1
9296.0,2
9302.0,1
9308.0,9
9316.0,1
9318.0,2
9320.0,1
9321.0,1
9324.0,1
9327.0,1
9331.0,1
9333.0,1
9334.0,2
9337.0,1
9345.0,2
9347.0,2
9349.0,1
9351.0,2
9354.0,1
9356.0,1
9358.0,1
9359.0,1
9365.0,1
9368.0,1
9370.0,2
9374.0,1
9375.0,5
9376.0,2
9378.0,15
9380.0,1
9386.0,1
9389.0,2
9403.0,2
9404.0,1
9409.0,1
9410.0,9
9413.0,1
9415.0,1
9417.0,2
9425.0,6
9427.0,1
9429.0,2
9433.0,1
9435.0,1
9436.0,1
9447.0,1
9454.0,2
9455.0,2
9457.0,4
9461.0,1
9463.0,2
9464.0,1
9465.0,2
9466.0,1
9469.0,1
9472.0,6
9476.0,1
9477.0,1
9478.0,1
9484.0,1
9485.0,1
9491.0,1
9495.0,1
9497.0,1
9498.0,2
9514.0,2
9518.0,2
9519.0,1
9521.0,1
9530.0,1
9534.0,1
9535.0,1
9537.0,1
9538.0,1
9540.0,1
9549.0,1
9551.0,1
9555.0,1
9557.0,1
9558.0,1
9566.0,2
9573.0,1
9576.0,6
9577.0,2
9579.0,1
9583.0,1
9592.0,3
9599.0,2
9600.0,1
9602.0,4
9605.0,1
9606.0,2
9609.0,1
9620.0,1
9633.0,7
9642.0,1
9645.0,1
9648.0,1
9649.0,1
9655.0,2
9657.0,1
9658.0,1
9660.0,1
9661.0,114
9666.0,1
9671.0,11
9672.0,3
9673.0,120
9674.0,1
9683.0,1
9684.0,1
9692.0,1
9696.0,2
9698.0,2
9700.0,1
9701.0,1
9702.0,3
9703.0,1
9709.0,2
9712.0,1
9716.0,54
9717.0,52
9721.0,3
9734.0,3
9736.0,1
9744.0,1
9747.0,1
9752.0,2
9753.0,2
9756.0,4
9759.0,1
9760.0,3
9766.0,2
9769.0,1
9770.0,1
9772.0,1
9779.0,117
9783.0,2
9789.0,2
9790.0,2
9793.0,3
9808.0,3
9822.0,2
9824.0,4
9828.0,1
9831.0,1
9833.0,1
9834.0,1
9837.0,2
9856.0,1
9857.0,1
9859.0,3
9861.0,1
9862.0,1
9866.0,1
9869.0,1
9874.0,1
9883.0,1
9885.0,1
9886.0,3
9887.0,2
9888.0,2
9894.0,6
9899.0,1
9901.0,1
9908.0,2
9912.0,4
9916.0,1
9917.0,1
9919.0,1
9920.0,1
9923.0,2
9924.0,1
9930.0,1
9931.0,1
9934.0,1
9935.0,4
9938.0,1
9941.0,1
9947.0,1
9949.0,1
9950.0,1
9954.0,2
9959.0,1
9960.0,1
9963.0,1
9964.0,1
9971.0,1
9972.0,1
9974.0,1
9976.0,2
9977.0,2
9978.0,2
9979.0,1
9982.0,2
9984.0,1
9988.0,6
9989.0,6
9992.0,2
9995.0,1
9996.0,1
10000.0,3
10001.0,1
10004.0,2
10006.0,1
10008.0,2
10017.0,1
10023.0,1
10031.0,2
10032.0,1
10035.0,1
10037.0,4
10041.0,3
10050.0,1
10052.0,12
10053.0,1
10062.0,1
10088.0,3
10089.0,1
10090.0,1
10095.0,2
10096.0,1
10097.0,1
10105.0,1
10107.0,8
10124.0,1
10133.0,1
10143.0,1
10157.0,3
10161.0,1
10164.0,1
10165.0,1
10166.0,1
10167.0,1
10170.0,1
10171.0,2
10175.0,2
10176.0,1
10178.0,1
10180.0,1
10183.0,1
10188.0,1
10194.0,1
10195.0,1
10197.0,2
10208.0,1
10211.0,3
10212.0,1
10218.0,2
10221.0,1
10222.0,1
10228.0,1
10229.0,1
10231.0,1
10232.0,1
10237.0,4
10246.0,2
10248.0,2
10249.0,1
10252.0,1
10254.0,2
10256.0,4
10269.0,3
10271.0,1
10280.0,1
10282.0,1
10284.0,1
10289.0,1
10294.0,1
10296.0,1
10311.0,3
10321.0,10
10323.0,1
10325.0,2
10326.0,1
10327.0,1
10330.0,1
10345.0,1
10346.0,1
10358.0,2
10360.0,1
10361.0,1
10362.0,1
10364.0,1
10365.0,1
10378.0,1
10379.0,9
10383.0,1
10386.0,1
10387.0,2
10392.0,4
10398.0,1
10399.0,1
10404.0,2
10407.0,1
10410.0,3
10412.0,2
10413.0,1
10415.0,1
10421.0,117
10422.0,118
10427.0,1
10429.0,1
10434.0,1
10446.0,1
10460.0,10
10462.0,2
10467.0,1
10471.0,1
10472.0,1
10473.0,2
10477.0,1
10478.0,2
10487.0,1
10488.0,2
10490.0,1
10491.0,1
10495.0,1
10503.0,1
10505.0,7
10506.0,4
10519.0,1
10522.0,5
10526.0,1
10537.0,2
10539.0,1
10540.0,1
10545.0,1
10547.0,1
10549.0,1
10552.0,1
10554.0,1
10555.0,1
10558.0,1
10571.0,1
10573.0,1
10575.0,1
10582.0,1
10593.0,3
10599.0,3
10601.0,2
10604.0,2
10607.0,1
10608.0,5
10609.0,2
10619.0,6
10629.0,1
10632.0,1
10634.0,3
10638.0,2
10647.0,1
10653.0,1
10660.0,1
10663.0,1
10666.0,2
10669.0,3
10674.0,1
10683.0,4
10687.0,2
10702.0,1
10705.0,1
10708.0,1
10709.0,2
10721.0,1
10732.0,1
10736.0,2
10739.0,1
10745.0,3
10748.0,1
10751.0,1
10757.0,2
10763.0,2
10764.0,1
10765.0,4
10774.0,1
10776.0,1
10780.0,9
10783.0,1
10788.0,4
10790.0,1
10792.0,1
10805.0,1
10806.0,1
10809.0,1
10810.0,3
10811.0,1
10813.0,2
10814.0,2
10819.0,1
10820.0,3
10824.0,2
10826.0,1
10827.0,1
10828.0,1
10833.0,3
10837.0,1
10851.0,1
10852.0,3
10855.0,1
10859.0,1
10865.0,1
10876.0,17
10877.0,12
10886.0,1
10894.0,4
10895.0,1
10897.0,4
10898.0,1
10916.0,1
10917.0,1
10922.0,2
10924.0,1
10927.0,3
10929.0,7
10930.0,3
10932.0,1
10936.0,1
10938.0,3
10939.0,1
10941.0,2
10946.0,1
10948.0,1
10949.0,1
10966.0,1
10967.0,1
10969.0,3
10973.0,1
10974.0,1
10981.0,1
10986.0,2
10987.0,1
10989.0,2
10990.0,1
10993.0,1
11000.0,1
11004.0,1
11009.0,1
11010.0,2
11016.0,1
11022.0,1
11027.0,1
11029.0,2
11036.0,1
11039.0,1
11042.0,1
11043.0,10
11046.0,1
11049.0,2
11050.0,31
11053.0,11
11060.0,1
11063.0,2
11068.0,1
11069.0,1
11075.0,1
11089.0,2
11098.0,1
11099.0,1
11102.0,1
11103.0,1
11108.0,1
11112.0,1
11115.0,1
11125.0,1
11131.0,1
11140.0,1
11155.0,2
11156.0,1
11157.0,1
11170.0,1
11173.0,1
11179.0,1
11195.0,1
11207.0,2
11215.0,2
11224.0,1
11238.0,1
11247.0,1
11252.0,1
11258.0,2
11267.0,1
11269.0,4
11277.0,2
11285.0,2
11293.0,1
11302.0,1
11306.0,3
11316.0,1
11324.0,1
11328.0,1
11332.0,1
11336.0,1
11339.0,1
11340.0,3
11357.0,2
11360.0,6
11362.0,1
11366.0,1
11367.0,1
11378.0,1
11383.0,2
11392.0,4
11397.0,1
11409.0,1
11449.0,1
11454.0,1
11462.0,2
11463.0,3
11464.0,2
11465.0,7
11470.0,1
11472.0,1
11473.0,2
11487.0,1
11488.0,27
11499.0,1
11506.0,2
11514.0,1
11522.0,1
11535.0,1
11544.0,1
11547.0,2
11559.0,1
11569.0,2
11587.0,1
11588.0,1
11609.0,2
11610.0,1
11614.0,1
11617.0,2
11624.0,4
11625.0,1
11635.0,1
11651.0,1
11660.0,1
11661.0,2
11666.0,1
11669.0,2
11677.0,1
11681.0,1
11682.0,2
11690.0,1
11691.0,2
11695.0,1
11704.0,1
11716.0,1
11717.0,1
11728.0,1
11731.0,1
11740.0,2
11764.0,2
11767.0,1
11776.0,3
11801.0,1
11805.0,1
11806.0,2
11807.0,1
11813.0,2
11815.0,2
11818.0,2
11825.0,1
11828.0,2
11843.0,1
11847.0,5
11848.0,1
11849.0,1
11860.0,2
11861.0,2
11867.0,1
11880.0,2
11884.0,2
11896.0,1
11908.0,23
11913.0,1
11918.0,1
11927.0,1
11932.0,1
11936.0,2
11939.0,1
11949.0,1
