positive_rate,hit_rate,ccp,ccp_diff
0.21271393643031786,0.26405867970660146,0.20503522553737397,-0.007678710892943891
0.28860759493670884,0.35443037974683544,0.3308969139490614,0.042289319012352555
0.28535353535353536,0.32575757575757575,0.29096397565113263,0.0056104402975972745
0.285,0.3325,0.30035422612513724,0.01535422612513726
0.2447058823529412,0.30823529411764705,0.2665604958997869,0.02185461354684573
0.2839506172839506,0.3234567901234568,0.2877596454852218,0.003809028201271214
0.2896039603960396,0.3292079207920792,0.2957693101911728,0.006165349795133224
0.2597402597402597,0.2701298701298701,0.2134906410822986,-0.04624961865796112
0.26854219948849106,0.29411764705882354,0.2468986892232195,-0.02164351026527156
0.271356783919598,0.27386934673366836,0.2186986524278914,-0.05265813149170659
0.34382566585956414,0.3486682808716707,0.32287197369784953,-0.02095369216171461
0.2733990147783251,0.32019704433497537,0.28321976067008053,0.009820745891755411
0.25906735751295334,0.3290155440414508,0.29550138491551164,0.0364340274025583
0.2706766917293233,0.2932330827067669,0.24566674644899844,-0.025009945280324852
0.26485148514851486,0.3292079207920792,0.2957693101911728,0.030917825042657943
0.2506203473945409,0.29280397022332505,0.245069116641653,-0.005551230752887909
0.23039215686274508,0.2867647058823529,0.23665816491250724,0.006266008049762156
0.2883116883116883,0.3194805194805195,0.2822218484040658,-0.0060898399076225185
0.24752475247524752,0.3118811881188119,0.27163817369662324,0.02411342122137572
0.28967254408060455,0.31738035264483627,0.27929692230698405,-0.010375621773620503
0.28350515463917525,0.3118556701030928,0.271602634467618,-0.01190252017155724
0.24611398963730569,0.27979274611398963,0.22694823771633973,-0.01916575192096595
0.3,0.3275,0.29339066959385296,-0.006609330406147029
0.2517985611510791,0.29256594724220625,0.2447376193446999,-0.007060941806379228
0.26666666666666666,0.3160493827160494,0.27744326543887465,0.01077659877220799
0.2818627450980392,0.3333333333333333,0.30151481888035125,0.01965207378231204
0.3247422680412371,0.3427835051546392,0.3146761800219539,-0.010066088019283215
0.29055690072639223,0.31476997578692495,0.2756614209433797,-0.014895479783012533
0.29949238578680204,0.3477157360406091,0.32154535374191356,0.022052967955111524
0.27901234567901234,0.3111111111111111,0.27056567874130993,-0.008446666937702407
0.27184466019417475,0.3106796116504854,0.2699647245638528,-0.0018799356303219605
0.28316326530612246,0.3469387755102041,0.3204632720267031,0.03730000672058065
0.2575,0.3075,0.2655364434687157,0.008036443468715682
0.2923076923076923,0.33589743589743587,0.30508587351177907,0.012778181204086747
0.25495049504950495,0.31683168316831684,0.2785327841236374,0.023582289074132456
0.23857868020304568,0.29441624365482233,0.24731454807847683,0.008735867875431153
0.2878787878787879,0.33585858585858586,0.3050317666234241,0.017152978744636227
0.2709832134292566,0.29256594724220625,0.2447376193446999,-0.026245594084556678
0.2643979057591623,0.32460732984293195,0.28936201516083243,0.024964109401670154
0.22885572139303484,0.31840796019900497,0.28072808296606977,0.05187236157303493
0.2582278481012658,0.3139240506329114,0.27448329141713795,0.016255443315872142
0.2803970223325062,0.32754342431761785,0.2934511471319658,0.01305412479945961
0.28391959798994976,0.314070351758794,0.27468704664927274,-0.00923255134067702
0.28354430379746837,0.31139240506329113,0.2709574400088927,-0.012586863788575653
0.2793017456359102,0.2967581047381546,0.25057608448691665,-0.028725661148993553
0.2531017369727047,0.29280397022332505,0.245069116641653,-0.008032620331051704
0.23902439024390243,0.3,0.25509110867178925,0.016066718427886817
0.27722772277227725,0.31435643564356436,0.2750854789101303,-0.002142243862146953
0.27114427860696516,0.31840796019900497,0.28072808296606977,0.009583804359104608
0.27184466019417475,0.3058252427184466,0.26320399006746026,-0.00864067012671449
0.25252525252525254,0.2777777777777778,0.22414196853274793,-0.028383283992504615
0.26700251889168763,0.31738035264483627,0.27929692230698405,0.012294403415296418
0.2832080200501253,0.3132832080200501,0.27359078266467485,-0.00961723738545045
0.25773195876288657,0.30927835051546393,0.26801317233809,0.010281213575203452
0.26884422110552764,0.3492462311557789,0.3236768915929814,0.05483267048745377
0.23529411764705882,0.25980392156862747,0.19910957577322919,-0.036184541873829634
0.24146341463414633,0.3097560975609756,0.268678536049905,0.02721512141575866
0.2551546391752577,0.2809278350515464,0.2285290889132821,-0.026625550261975606
0.2878787878787879,0.30303030303030304,0.2593114459634767,-0.028567341915311184
0.29620253164556964,0.30886075949367087,0.2674315886006475,-0.02877094304492217
0.2795969773299748,0.33249370277078083,0.3003454559028056,0.020748478572830797
0.2956730769230769,0.31490384615384615,0.2758478637169636,-0.0198252132061133
0.26683291770573564,0.3117206982543641,0.2714146576478672,0.0045817399421315685
0.3050847457627119,0.3341404358353511,0.3026388796602196,-0.002445866102492311
0.28087167070217917,0.3196125907990315,0.28240578562258967,0.001534114920410501
0.27970297029702973,0.34405940594059403,0.31645314147221526,0.03675017117518553
0.26865671641791045,0.31592039800995025,0.27726362698035617,0.008606910562445724
0.31725888324873097,0.3553299492385787,0.33214975455097595,0.014890871302244979
0.2755344418052256,0.3087885985748218,0.26733108927309657,-0.00820335253212906
0.2727272727272727,0.3005050505050505,0.25579449822040384,-0.016932774506868864
0.2875,0.3075,0.2655364434687157,-0.02196355653128429
0.2537313432835821,0.2512437810945274,0.18718777135180303,-0.06654357193177907
0.24040920716112532,0.29411764705882354,0.2468986892232195,0.006489482062094182
0.2604166666666667,0.3177083333333333,0.2797537047200878,0.01933703805342113
0.26732673267326734,0.3094059405940594,0.2681908684831162,0.0008641358098488428
0.314214463840399,0.32169576059850374,0.2853070397551675,-0.028907424085231503
0.3385416666666667,0.3802083333333333,0.36679816136114163,0.028256494694474943
0.275,0.34,0.31079956092206373,0.03579956092206371
0.24228028503562946,0.2660332541567696,0.20778523769916904,-0.034495047336460416
0.2755102040816326,0.34183673469387754,0.3133576020968212,0.03784739801518855
0.2832080200501253,0.3208020050125313,0.2840622962455535,0.0008542761954282163
0.31443298969072164,0.3556701030927835,0.3326234906695939,0.01819050097887226
0.28,0.3325,0.30035422612513724,0.02035422612513721
0.2942643391521197,0.341645885286783,0.3130918039697682,0.01882746481764852
0.24681933842239187,0.272264631043257,0.21646374674252772,-0.030355591679864152
0.2531969309462916,0.309462915601023,0.26827021821948843,0.015073287273196845
0.2814814814814815,0.3111111111111111,0.27056567874130993,-0.010915802740171565
0.25065963060686014,0.33509234828496043,0.3039646188913572,0.053304988284497035
0.27970297029702973,0.2995049504950495,0.25440164762908785,-0.025301322667941883
0.2718204488778055,0.29925187032418954,0.25404918001374177,-0.017771268864063716
0.2639593908629442,0.2969543147208122,0.2508493483481643,-0.013110042514779874
0.25879396984924624,0.271356783919598,0.21519937778905507,-0.04359459206019117
0.305,0.3225,0.28642711306256863,-0.018572886937431365
0.3111111111111111,0.3234567901234568,0.2877596454852218,-0.0233514656258893
0.2570694087403599,0.30077120822622105,0.25616517908792563,-0.0009042296524342519
0.25440806045340053,0.3198992443324937,0.28280501123962104,0.02839695078622051
0.2892768079800499,0.3266832917705736,0.29225323080881777,0.0029764228287678662
0.3226600985221675,0.34236453201970446,0.3140926713999124,-0.008567427122255056
0.3076923076923077,0.3325062034739454,0.300362865773439,-0.0073294419188686954
0.28640776699029125,0.3300970873786408,0.29700766254942296,0.010599895559131711
0.29873417721518986,0.3240506329113924,0.2885866970501188,-0.010147480165071054
0.2736318407960199,0.31094527363184077,0.27033471500892897,-0.0032971257870909043
0.3157894736842105,0.3258145363408521,0.2910433052994726,-0.02474616838473792
0.27525252525252525,0.2777777777777778,0.22414196853274793,-0.05111055671977732
0.21641791044776118,0.24378109452736318,0.17679440339466226,-0.039623507053098916
0.2846715328467153,0.29683698296836986,0.25068593908995496,-0.03398559375676036
0.29210526315789476,0.3236842105263158,0.28807637645155704,-0.00402888670633772
0.2965686274509804,0.3284313725490196,0.2946878026732098,-0.0018808247777705733
0.28502415458937197,0.3743961352657005,0.358703447398145,0.07367929280877306
0.2518891687657431,0.3047858942065491,0.2617564776437994,0.009867308878056313
0.2456575682382134,0.2704714640198511,0.2139663827550234,-0.03169118548319
0.2595419847328244,0.32061068702290074,0.28379584551830467,0.024253860785480252
0.2625,0.3475,0.3212448957189901,0.05874489571899011
0.2749391727493917,0.31873479318734793,0.2811832669641927,0.006244094214800988
0.2963855421686747,0.35180722891566263,0.32724362212846997,0.03085807995979528
0.2743142144638404,0.2967581047381546,0.25057608448691665,-0.02373812997692376
0.2717678100263852,0.29023746701846964,0.24149471861070643,-0.0302730914156788
0.3038961038961039,0.3194805194805195,0.2822218484040658,-0.021674255492038108
0.23383084577114427,0.2810945273631841,0.228761243180366,-0.005069602590778266
0.26649746192893403,0.33756345177664976,0.30740615266316373,0.0409086907342297
0.26763990267639903,0.30900243309002434,0.267628899020087,-1.1003656312014165e-05
0.2755102040816326,0.2780612244897959,0.2245367279732969,-0.05097347610833572
0.2916666666666667,0.32107843137254904,0.2844472783624976,-0.007219388304169072
0.25365853658536586,0.33658536585365856,0.3060439613397232,0.05238542475435737
0.2885572139303483,0.32338308457711445,0.28765699493749697,-0.0009002189928513094
0.2903225806451613,0.3052109181141439,0.26234841324533614,-0.027974167399825167
0.2916666666666667,0.3431372549019608,0.31516885129463423,0.02350218462796755
0.2857142857142857,0.3226600985221675,0.28665008408450626,0.0009357983702205641
0.28883495145631066,0.3422330097087379,0.31390949879040425,0.02507454733409359
0.31784841075794623,0.33496332518337407,0.30378492695900955,-0.014063483798936682
0.25679012345679014,0.3135802469135803,0.2740044720900923,0.01721434863330218
0.2775,0.3325,0.30035422612513724,0.02285422612513721
0.2849740932642487,0.36787564766839376,0.3496222905990683,0.06464819733481958
0.28,0.3225,0.28642711306256863,0.006427113062568601
0.2325,0.2975,0.2516093304061471,0.019109330406147068
0.2564102564102564,0.3,0.25509110867178925,-0.0013191477384671413
0.2596401028277635,0.2982005141388175,0.252584944367471,-0.007055158460292532
0.2717948717948718,0.29743589743589743,0.25152005404036143,-0.020274817754510344
0.26616915422885573,0.2935323383084577,0.24608352310893394,-0.020085631119921787
0.25757575757575757,0.32323232323232326,0.2874470279080598,0.029871270332302247
0.32195121951219513,0.32926829268292684,0.29585339080613643,-0.0260978287060587
0.2665036674816626,0.31295843520782396,0.27313846789712265,0.0066348004154600515
0.23918575063613232,0.2900763358778626,0.2412703094493929,0.002084558813260584
0.254278728606357,0.27383863080684595,0.21865587400932368,-0.03562285459703329
0.2871287128712871,0.2995049504950495,0.25440164762908785,-0.03272706524219926
0.2631578947368421,0.2982456140350877,0.25264775550291757,-0.01051013923392452
0.29770992366412213,0.2951653944020356,0.24835789879421152,-0.04935202486991061
0.29411764705882354,0.31862745098039214,0.28103377025892684,-0.013083876799896699
0.22580645161290322,0.29280397022332505,0.245069116641653,0.019262665028749792
0.2813299232736573,0.3171355498721228,0.27895598271762295,-0.0023739405560343485
0.2885572139303483,0.3034825870646766,0.2599413470517883,-0.028615866878559992
0.27680798004987534,0.3192019950124688,0.2818339442283424,0.005025964178467068
0.2757731958762887,0.32216494845360827,0.28596048298573,0.010187287109441334
0.2545454545454545,0.3012987012987013,0.256899824653941,0.002354370108486492
0.2966507177033493,0.3277511961722488,0.29374051334303225,-0.002910204360317026
0.2552083333333333,0.3020833333333333,0.2579925905598244,0.0027842572264910603
0.26666666666666666,0.3487179487179487,0.3229411466689183,0.05627448000225166
0.25,0.30198019801980197,0.2578489528425949,0.007848952842594903
0.28746928746928746,0.3488943488943489,0.3231868211890166,0.03571753371972913
0.2883116883116883,0.3090909090909091,0.2677521205468516,-0.020559567764836695
0.28117359413202936,0.2982885085574572,0.25270749518919805,-0.028466098942831308
0.29528535980148884,0.3200992555831266,0.28308356916975597,-0.012201790631732878
0.27676240208877284,0.31592689295039167,0.27727267255734245,0.0005102704685696069
0.2599009900990099,0.30445544554455445,0.261296258056102,0.0013952679570921056
0.26277372262773724,0.29683698296836986,0.25068593908995496,-0.012087783537782282
0.27680798004987534,0.3167082294264339,0.27836084870151734,0.0015528686516420032
0.27889447236180903,0.30904522613065327,0.26768849737160005,-0.011205974990208978
0.28426395939086296,0.2893401015228426,0.2402449475391019,-0.044019011851761075
0.275,0.33,0.29687244785949507,0.021872447859495048
0.275,0.35,0.32472667398463223,0.04972667398463221
0.2684729064039409,0.3078817733990148,0.2660681435979517,-0.002404762805989169
0.275,0.3125,0.2725,-0.0025000000000000022
0.26044226044226043,0.29484029484029484,0.247905128958916,-0.012537131483344427
0.28708133971291866,0.31100478468899523,0.2704175967310753,-0.016663742981843366
0.24324324324324326,0.3144963144963145,0.2752802897698617,0.03203704652661843
0.2938271604938272,0.33827160493827163,0.30839240557791603,0.014565245084088851
0.2914572864321608,0.3417085427135678,0.31317906767647236,0.021721781244311567
0.2845953002610966,0.34203655352480417,0.3136358920418557,0.02904059178075913
0.2904040404040404,0.3106060606060606,0.26986228919269534,-0.02054175121134505
0.26804123711340205,0.32989690721649484,0.2967288693743139,0.028687632260911866
0.27951807228915665,0.3421686746987952,0.3138198986946689,0.03430182640551227
0.279126213592233,0.3300970873786408,0.29700766254942296,0.01788144895718996
0.2518703241895262,0.30673316708229426,0.26446846659421697,0.01259814240469076
0.2722772277227723,0.3094059405940594,0.2681908684831162,-0.004086359239656112
0.26515151515151514,0.3106060606060606,0.26986228919269534,0.004710774041180199
0.2537313432835821,0.27860696517412936,0.22529678719465246,-0.02843455608892964
0.26329113924050634,0.3012658227848101,0.25685403437591187,-0.006437104864594478
0.2747524752475248,0.33663366336633666,0.3061112258316941,0.031358750584169315
0.24874371859296482,0.2864321608040201,0.2361950256220731,-0.012548692970891728
0.27365728900255754,0.29923273657289,0.2540225322219758,-0.01963475678058174
0.3154034229828851,0.36185819070904646,0.34124171025687133,0.025838287273986238
0.2371638141809291,0.2787286063569682,0.2254661982452986,-0.011697615935630512
0.2759493670886076,0.3468354430379747,0.3203193597243258,0.04436999263571817
0.23703703703703705,0.2839506172839506,0.2327389519047038,-0.004298085132333235
0.3111111111111111,0.3432098765432099,0.3152699922754808,0.004158881164369688
0.2736318407960199,0.30597014925373134,0.26340580303750183,-0.010226037758518047
0.2810126582278481,0.34430379746835443,0.31679350831608055,0.03578085008823245
0.28883495145631066,0.3276699029126214,0.29362729530122667,0.004792343844916003
0.30569948186528495,0.3601036269430052,0.33879810946235706,0.033098627597072106
0.23076923076923078,0.2630272952853598,0.2035988047928135,-0.02717042597641728
0.2964824120603015,0.3316582914572864,0.29918196912112704,0.0026995570608255304
0.2887139107611549,0.29658792650918636,0.2503390753433538,-0.03837483541780107
0.2969543147208122,0.3299492385786802,0.2968017518541013,-0.00015256286671089248
0.2857142857142857,0.3132832080200501,0.27359078266467485,-0.012123503049610851
0.30673316708229426,0.3516209476309227,0.32698418607706864,0.020251018994774383
0.2882205513784461,0.3233082706766917,0.28755280077251305,-0.0006677506059330485
0.2775,0.305,0.2620546652030735,-0.015445334796926502
0.27365728900255754,0.29923273657289,0.2540225322219758,-0.01963475678058174
0.3153846153846154,0.3641025641025641,0.34436747445748545,0.02898285907287007
0.28780487804878047,0.28292682926829266,0.23131311076008673,-0.056491767288693734
0.2715736040609137,0.31725888324873097,0.279127750505664,0.0075541464447503315
0.3106796116504854,0.308252427184466,0.2665843573156565,-0.044095254334828915
0.26715686274509803,0.30637254901960786,0.2639662297410732,-0.0031906330040248343
0.2828282828282828,0.3207070707070707,0.2839300801649869,0.001101797336704069
0.2581453634085213,0.2982456140350877,0.25264775550291757,-0.005497607905603719
0.2512820512820513,0.3282051282051282,0.29437270961749556,0.04309065833544429
0.2663316582914573,0.2964824120603015,0.2501921241774184,-0.0161395341140389
0.27722772277227725,0.31683168316831684,0.2785327841236374,0.0013050613513601594
0.28329297820823246,0.3365617433414044,0.30601106199982464,0.02271808379159218
0.2631578947368421,0.3208020050125313,0.2840622962455535,0.020904401508711423
0.26903553299492383,0.3197969543147208,0.2826625507753515,0.013627017780427686
0.22524752475247525,0.26732673267326734,0.2095866798534958,-0.015660844898979454
0.30886075949367087,0.3594936708860759,0.3379486167655518,0.029087857271880957
0.2623762376237624,0.3217821782178218,0.2854273945506516,0.023051156926889194
0.29923273657289,0.3273657289002558,0.2932036687151356,-0.006029067857754422
0.2718204488778055,0.3117206982543641,0.2714146576478672,-0.0004057912299382793
0.3224181360201511,0.34005037783375314,0.3108697227007164,-0.011548413319434736
0.27386934673366836,0.3542713567839196,0.33067544087065404,0.056806094136985674
0.2637889688249401,0.2997601918465228,0.254757125145109,-0.009031843679831064
0.26535626535626533,0.3071253071253071,0.26501460446575703,-0.0003416608905082996
0.2606516290726817,0.2832080200501253,0.23170472834116024,-0.028946900731521452
0.3004807692307692,0.33413461538461536,0.3026307734526725,0.0021500042219032567
0.27848101265822783,0.31139240506329113,0.2709574400088927,-0.00752357264933512
0.263681592039801,0.31343283582089554,0.2737991709946426,0.01011757895484161
0.25304136253041365,0.30413625304136255,0.2608517150480342,0.007810352517620578
0.28498727735368956,0.31806615776081426,0.2802520508458954,-0.004735226507794177
0.24494949494949494,0.3055555555555556,0.26282839370654965,0.0178788987570547
0.27,0.3025,0.2585728869374314,-0.011427113062568606
0.2531969309462916,0.27877237851662406,0.22552716022695055,-0.02766977071934104
0.2639593908629442,0.2868020304568528,0.23671014726941447,-0.027249243593529704
0.28211586901763225,0.30730478589420657,0.2652645665764364,-0.01685130244119587
0.32281553398058255,0.3567961165048544,0.33419170227958184,0.01137616829899929
0.2868020304568528,0.3096446700507614,0.2685233496966016,-0.018278680760251242
0.27848101265822783,0.3037974683544304,0.2603798857841571,-0.018101126874070728
0.29484029484029484,0.3366093366093366,0.30607734568217554,0.011237050841880702
0.29802955665024633,0.3251231527093596,0.29008040749893205,-0.007949149151314283
0.2704714640198511,0.31017369727047145,0.2692601318868094,-0.0012113321330416982
0.2739018087855297,0.28940568475452194,0.24033628604736254,-0.03356552273816718
0.2606516290726817,0.3057644110275689,0.2631192690837962,0.0024676400111144914
0.2817258883248731,0.34517766497461927,0.31801055347222607,0.03628466514735296
0.24371859296482412,0.23869346733668342,0.16970880748418274,-0.07400978548064138
0.2751196172248804,0.29904306220095694,0.25375837057967743,-0.021361246645202947
0.31295843520782396,0.34474327628361856,0.31740557543095926,0.004447140223135304
0.2518518518518518,0.3135802469135803,0.2740044720900923,0.022152620238240495
0.2911392405063291,0.31645569620253167,0.2780091428253832,-0.013130097680945918
0.2739018087855297,0.31007751937984496,0.26912618385112197,-0.004775624934407752
0.2871287128712871,0.2747524752475248,0.21992859549401705,-0.06720011737727005
0.33578431372549017,0.34068627450980393,0.3117553431910635,-0.024028970534426652
0.23645320197044334,0.29064039408866993,0.24205587969697132,0.005602677726527977
0.3301204819277108,0.39759036144578314,0.3910063084390251,0.0608858265113143
0.28717948717948716,0.32564102564102565,0.29080165498606775,0.0036221678065805896
0.23333333333333334,0.3,0.25509110867178925,0.02175777533845591
0.24069478908188585,0.3424317617866005,0.3141863030563856,0.07349151397449977
0.2581453634085213,0.3107769423558897,0.2701002781377153,0.011954914729194022
0.28746928746928746,0.3046683046683047,0.2615927093643889,-0.025876578104898573
0.26823529411764707,0.30117647058823527,0.2567295925615032,-0.011505701556143888
0.257985257985258,0.31203931203931207,0.2718583946684935,0.013873136683235476
0.25609756097560976,0.3024390243902439,0.2584879655163182,0.002390404540708435
0.2663316582914573,0.30904522613065327,0.26768849737160005,0.0013568390801427799
0.23869346733668342,0.24874371859296482,0.18370590603952805,-0.054987561297155374
0.2545454545454545,0.3220779220779221,0.2858392803683693,0.03129382582291479
0.29545454545454547,0.3106060606060606,0.26986228919269534,-0.025592256261850133
0.2770780856423174,0.30982367758186397,0.26877265550907325,-0.00830543013324414
0.289002557544757,0.340153452685422,0.3110132762120264,0.02201071866726939
0.31009615384615385,0.3293269230769231,0.29593504601874526,-0.014161107827408592
0.2805194805194805,0.2883116883116883,0.23881266483242333,-0.04170681568705717
0.29292929292929293,0.35858585858585856,0.33668429631108004,0.043755003381787116
0.2881773399014778,0.3054187192118227,0.26263782018352594,-0.025539519717951875
0.25380710659898476,0.31218274111675126,0.2720581499662891,0.01825104336730432
0.2512820512820513,0.28717948717948716,0.23723583551465,-0.014046215767401282
0.255,0.295,0.24812755214050494,-0.006872447859495062
0.2885572139303483,0.3383084577114428,0.30844373085177845,0.019886516921430175
0.25547445255474455,0.3357664233576642,0.3049034108663777,0.04942895831163313
0.2567237163814181,0.3202933985330073,0.28335395425108495,0.02663023786966684
0.29591836734693877,0.29591836734693877,0.2494065727278837,-0.04651179461905508
0.2825,0.3275,0.29339066959385296,0.010890669593852986
0.308252427184466,0.32281553398058255,0.2868665608048342,-0.0213858663796318
0.29064039408866993,0.3078817733990148,0.2660681435979517,-0.024572250490718206
0.297029702970297,0.349009900990099,0.32334775189922943,0.026318048928932414
0.24401913875598086,0.2942583732057416,0.24709468011911825,0.0030755413631373962
0.23056994818652848,0.25906735751295334,0.19808375468510944,-0.03248619350141904
0.2660098522167488,0.2857142857142857,0.2351952328681198,-0.030814619348628974
0.26700251889168763,0.3224181360201511,0.2863131001722579,0.019310581280570283
0.2549019607843137,0.3014705882352941,0.25713921353393165,0.002237252749617946
0.28921568627450983,0.32598039215686275,0.2912742945696391,0.0020586082951292717
0.2755102040816326,0.32908163265306123,0.29559342727211635,0.020083223190483723
0.29,0.3025,0.2585728869374314,-0.03142711306256857
0.25552825552825553,0.2800982800982801,0.22737375835070675,-0.028154497177548782
0.265,0.3025,0.2585728869374314,-0.006427113062568601
0.22942643391521197,0.2593516209476309,0.1984796515845403,-0.030946782330671663
0.30097087378640774,0.32038834951456313,0.2834861935566379,-0.017484680229769844
0.2366412213740458,0.2926208651399491,0.24481410412180224,0.008172882747756433
0.26354679802955666,0.3251231527093596,0.29008040749893205,0.026533609469375385
0.3171912832929782,0.3365617433414044,0.30601106199982464,-0.011180221293153547
0.29280397022332505,0.33002481389578164,0.29690700645270246,0.00410303622937741
0.22278481012658227,0.2708860759493671,0.21454381747696927,-0.008240992649613005
0.2225,0.3,0.25509110867178925,0.03259110867178924
0.275,0.3025,0.2585728869374314,-0.01642711306256861
0.27204030226700254,0.3123425692695214,0.27228074444171024,0.00024044217470770013
0.29562982005141386,0.3264781491002571,0.2919675262924722,-0.0036622937589416704
0.2727272727272727,0.3005050505050505,0.25579449822040384,-0.016932774506868864
0.24484536082474226,0.29381443298969073,0.2464763995609221,0.0016310387361798406
